iter	Passed	Remaining
17311	305472	47430
17312	305492	47412
17313	305512	47395
17314	305532	47378
17315	305554	47361
17316	305579	47344
17317	305604	47328
17318	305625	47311
17319	305644	47293
17320	305664	47276
17321	305684	47259
17322	305703	47241
17323	305723	47224
17324	305743	47207
17325	305762	47189
17326	305781	47172
17327	305801	47155
17328	305822	47137
17329	305842	47120
17330	305862	47103
17331	305881	47085
17332	305901	47068
17333	305920	47051
17334	305940	47033
17335	305960	47016
17336	305980	46999
17337	306000	46981
17338	306020	46964
17339	306039	46947
17340	306060	46930
17341	306080	46912
17342	306101	46895
17343	306120	46878
17344	306139	46860
17345	306159	46843
17346	306180	46826
17347	306199	46808
17348	306219	46791
17349	306238	46774
17350	306258	46756
17351	306278	46739
17352	306298	46722
17353	306317	46704
17354	306337	46687
17355	306356	46670
17356	306376	46652
17357	306395	46635
17358	306415	46618
17359	306435	46600
17360	306454	46583
17361	306474	46566
17362	306494	46548
17363	306514	46531
17364	306536	46514
17365	306556	46497
17366	306576	46479
17367	306596	46462
17368	306615	46445
17369	306635	46427
17370	306654	46410
17371	306674	46393
17372	306695	46375
17373	306714	46358
17374	306733	46341
17375	306752	46323
17376	306772	46306
17377	306791	46288
17378	306811	46271
17379	306831	46254
17380	306851	46236
17381	306871	46219
17382	306891	46202
17383	306911	46185
17384	306931	46167
17385	306951	46150
17386	306969	46132
17387	306989	46115
17388	307008	46098
17389	307027	46080
17390	307047	46063
17391	307066	46045
17392	307085	46028
17393	307106	46011
17394	307126	45993
17395	307146	45976
17396	307166	45959
17397	307186	45941
17398	307204	45924
17399	307224	45907
17400	307244	45889
17401	307265	45872
17402	307285	45855
17403	307304	45837
17404	307324	45820
17405	307343	45803
17406	307363	45785
17407	307381	45768
17408	307401	45750
17409	307420	45733
17410	307439	45716
17411	307459	45698
17412	307479	45681
17413	307499	45664
17414	307519	45646
17415	307539	45629
17416	307558	45612
17417	307577	45594
17418	307597	45577
17419	307617	45559
17420	307637	45542
17421	307657	45525
17422	307677	45507
17423	307696	45490
17424	307715	45472
17425	307734	45455
17426	307754	45438
17427	307773	45420
17428	307794	45403
17429	307814	45386
17430	307834	45368
17431	307855	45351
17432	307873	45334
17433	307893	45316
17434	307913	45299
17435	307932	45282
17436	307953	45264
17437	307972	45247
17438	307991	45230
17439	308011	45212
17440	308030	45195
17441	308049	45177
17442	308068	45160
17443	308088	45143
17444	308108	45125
17445	308129	45108
17446	308148	45090
17447	308167	45073
17448	308187	45056
17449	308207	45038
17450	308226	45021
17451	308245	45004
17452	308266	44986
17453	308286	44969
17454	308306	44952
17455	308324	44934
17456	308345	44917
17457	308364	44899
17458	308384	44882
17459	308403	44865
17460	308423	44847
17461	308443	44830
17462	308463	44813
17463	308482	44795
17464	308502	44778
17465	308521	44760
17466	308541	44743
17467	308560	44726
17468	308579	44708
17469	308598	44691
17470	308617	44673
17471	308637	44656
17472	308657	44638
17473	308676	44621
17474	308696	44604
17475	308715	44586
17476	308735	44569
17477	308755	44552
17478	308774	44534
17479	308796	44517
17480	308818	44500
17481	308838	44483
17482	308858	44465
17483	308877	44448
17484	308896	44430
17485	308916	44413
17486	308936	44396
17487	308955	44378
17488	308975	44361
17489	308994	44343
17490	309013	44326
17491	309033	44309
17492	309053	44291
17493	309072	44274
17494	309092	44256
17495	309111	44239
17496	309131	44222
17497	309151	44204
17498	309170	44187
17499	309190	44170
17500	309210	44152
17501	309230	44135
17502	309249	44117
17503	309269	44100
17504	309289	44083
17505	309309	44065
17506	309328	44048
17507	309348	44031
17508	309369	44013
17509	309389	43996
17510	309409	43979
17511	309429	43961
17512	309450	43944
17513	309470	43927
17514	309489	43909
17515	309508	43892
17516	309528	43875
17517	309547	43857
17518	309566	43840
17519	309585	43822
17520	309605	43805
17521	309623	43787
17522	309643	43770
17523	309663	43753
17524	309682	43735
17525	309702	43718
17526	309720	43700
17527	309740	43683
17528	309760	43665
17529	309780	43648
17530	309800	43631
17531	309822	43614
17532	309841	43596
17533	309862	43579
17534	309882	43562
17535	309901	43544
17536	309921	43527
17537	309941	43509
17538	309960	43492
17539	309980	43475
17540	310000	43457
17541	310021	43440
17542	310041	43423
17543	310061	43405
17544	310081	43388
17545	310100	43371
17546	310120	43353
17547	310140	43336
17548	310160	43318
17549	310181	43301
17550	310200	43284
17551	310219	43266
17552	310239	43249
17553	310259	43231
17554	310279	43214
17555	310298	43197
17556	310318	43179
17557	310337	43162
17558	310357	43144
17559	310376	43127
17560	310397	43110
17561	310417	43092
17562	310437	43075
17563	310457	43058
17564	310476	43040
17565	310495	43023
17566	310514	43005
17567	310534	42988
17568	310554	42970
17569	310574	42953
17570	310594	42936
17571	310613	42918
17572	310634	42901
17573	310654	42884
17574	310674	42866
17575	310694	42849
17576	310713	42832
17577	310733	42814
17578	310753	42797
17579	310773	42780
17580	310793	42762
17581	310813	42745
17582	310833	42727
17583	310852	42710
17584	310873	42693
17585	310891	42675
17586	310911	42658
17587	310931	42640
17588	310952	42623
17589	310974	42606
17590	310994	42589
17591	311014	42571
17592	311033	42554
17593	311053	42536
17594	311073	42519
17595	311093	42502
17596	311113	42484
17597	311132	42467
17598	311152	42450
17599	311172	42432
17600	311191	42415
17601	311210	42397
17602	311230	42380
17603	311250	42362
17604	311270	42345
17605	311290	42328
17606	311310	42310
17607	311331	42293
17608	311350	42276
17609	311371	42258
17610	311390	42241
17611	311410	42224
17612	311430	42206
17613	311451	42189
17614	311470	42171
17615	311491	42154
17616	311510	42137
17617	311530	42119
17618	311549	42102
17619	311568	42084
17620	311588	42067
17621	311608	42050
17622	311628	42032
17623	311647	42015
17624	311667	41997
17625	311687	41980
17626	311706	41962
17627	311725	41945
17628	311745	41928
17629	311764	41910
17630	311787	41893
17631	311808	41876
17632	311828	41858
17633	311848	41841
17634	311867	41824
17635	311887	41806
17636	311907	41789
17637	311927	41771
17638	311946	41754
17639	311966	41737
17640	311986	41719
17641	312007	41702
17642	312027	41684
17643	312046	41667
17644	312065	41649
17645	312085	41632
17646	312105	41615
17647	312125	41597
17648	312144	41580
17649	312163	41562
17650	312182	41545
17651	312202	41527
17652	312222	41510
17653	312242	41493
17654	312262	41475
17655	312282	41458
17656	312303	41441
17657	312323	41423
17658	312342	41406
17659	312362	41388
17660	312383	41371
17661	312402	41354
17662	312422	41336
17663	312440	41319
17664	312460	41301
17665	312479	41284
17666	312499	41266
17667	312519	41249
17668	312539	41232
17669	312558	41214
17670	312578	41197
17671	312597	41179
17672	312616	41162
17673	312636	41144
17674	312656	41127
17675	312675	41109
17676	312695	41092
17677	312715	41075
17678	312734	41057
17679	312754	41040
17680	312774	41022
17681	312796	41005
17682	312817	40988
17683	312836	40970
17684	312856	40953
17685	312877	40936
17686	312896	40918
17687	312917	40901
17688	312936	40883
17689	312957	40866
17690	312977	40849
17691	312997	40831
17692	313017	40814
17693	313036	40797
17694	313056	40779
17695	313076	40762
17696	313096	40744
17697	313116	40727
17698	313136	40710
17699	313156	40692
17700	313177	40675
17701	313197	40658
17702	313216	40640
17703	313236	40623
17704	313256	40605
17705	313276	40588
17706	313296	40570
17707	313315	40553
17708	313334	40535
17709	313353	40518
17710	313373	40500
17711	313393	40483
17712	313413	40466
17713	313434	40448
17714	313453	40431
17715	313472	40413
17716	313493	40396
17717	313515	40379
17718	313534	40361
17719	313555	40344
17720	313576	40327
17721	313596	40309
17722	313616	40292
17723	313636	40275
17724	313656	40257
17725	313676	40240
17726	313696	40222
17727	313715	40205
17728	313735	40187
17729	313756	40170
17730	313778	40153
17731	313797	40136
17732	313817	40118
17733	313836	40101
17734	313855	40083
17735	313875	40066
17736	313894	40048
17737	313914	40031
17738	313934	40013
17739	313953	39996
17740	313973	39978
17741	313992	39961
17742	314012	39943
17743	314032	39926
17744	314053	39909
17745	314072	39891
17746	314092	39874
17747	314112	39856
17748	314133	39839
17749	314153	39822
17750	314173	39804
17751	314193	39787
17752	314213	39770
17753	314233	39752
17754	314254	39735
17755	314274	39717
17756	314294	39700
17757	314313	39683
17758	314333	39665
17759	314353	39648
17760	314373	39630
17761	314392	39613
17762	314414	39596
17763	314433	39578
17764	314453	39561
17765	314473	39543
17766	314492	39526
17767	314512	39508
17768	314532	39491
17769	314551	39473
17770	314572	39456
17771	314591	39439
17772	314611	39421
17773	314631	39404
17774	314651	39386
17775	314671	39369
17776	314691	39351
17777	314711	39334
17778	314730	39317
17779	314750	39299
17780	314770	39282
17781	314790	39264
17782	314810	39247
17783	314830	39229
17784	314850	39212
17785	314870	39195
17786	314890	39177
17787	314910	39160
17788	314932	39143
17789	314953	39125
17790	314973	39108
17791	314993	39090
17792	315013	39073
17793	315033	39056
17794	315053	39038
17795	315073	39021
17796	315093	39003
17797	315113	38986
17798	315133	38968
17799	315153	38951
17800	315174	38934
17801	315194	38916
17802	315214	38899
17803	315233	38881
17804	315254	38864
17805	315273	38846
17806	315292	38829
17807	315311	38811
17808	315331	38794
17809	315350	38776
17810	315370	38759
17811	315391	38742
17812	315410	38724
17813	315431	38707
17814	315449	38689
17815	315469	38672
17816	315489	38654
17817	315508	38637
17818	315529	38620
17819	315549	38602
17820	315569	38585
17821	315589	38567
17822	315610	38550
17823	315630	38532
17824	315650	38515
17825	315670	38498
17826	315690	38480
17827	315710	38463
17828	315730	38445
17829	315749	38428
17830	315770	38410
17831	315789	38393
17832	315809	38375
17833	315829	38358
17834	315849	38341
17835	315868	38323
17836	315887	38306
17837	315907	38288
17838	315926	38271
17839	315946	38253
17840	315966	38236
17841	315986	38218
17842	316006	38201
17843	316026	38183
17844	316046	38166
17845	316067	38149
17846	316087	38131
17847	316106	38114
17848	316126	38096
17849	316146	38079
17850	316166	38061
17851	316186	38044
17852	316205	38026
17853	316225	38009
17854	316245	37991
17855	316265	37974
17856	316285	37957
17857	316304	37939
17858	316324	37922
17859	316344	37904
17860	316363	37887
17861	316383	37869
17862	316402	37852
17863	316422	37834
17864	316441	37817
17865	316460	37799
17866	316480	37782
17867	316500	37764
17868	316520	37747
17869	316540	37729
17870	316559	37712
17871	316578	37694
17872	316598	37677
17873	316618	37659
17874	316637	37642
17875	316657	37624
17876	316676	37607
17877	316695	37589
17878	316715	37572
17879	316735	37554
17880	316755	37537
17881	316775	37519
17882	316795	37502
17883	316815	37484
17884	316834	37467
17885	316854	37449
17886	316873	37432
17887	316893	37414
17888	316914	37397
17889	316933	37380
17890	316953	37362
17891	316973	37345
17892	316992	37327
17893	317011	37310
17894	317031	37292
17895	317051	37275
17896	317071	37257
17897	317091	37240
17898	317111	37222
17899	317132	37205
17900	317151	37187
17901	317171	37170
17902	317191	37153
17903	317211	37135
17904	317232	37118
17905	317252	37100
17906	317272	37083
17907	317291	37065
17908	317311	37048
17909	317330	37030
17910	317350	37013
17911	317370	36995
17912	317390	36978
17913	317410	36960
17914	317431	36943
17915	317451	36926
17916	317471	36908
17917	317491	36891
17918	317511	36873
17919	317530	36856
17920	317550	36838
17921	317569	36821
17922	317591	36803
17923	317612	36786
17924	317633	36769
17925	317654	36751
17926	317673	36734
17927	317694	36717
17928	317714	36699
17929	317734	36682
17930	317754	36664
17931	317774	36647
17932	317794	36629
17933	317815	36612
17934	317834	36594
17935	317854	36577
17936	317873	36559
17937	317894	36542
17938	317914	36525
17939	317935	36507
17940	317954	36490
17941	317974	36472
17942	317995	36455
17943	318015	36437
17944	318035	36420
17945	318056	36402
17946	318075	36385
17947	318095	36367
17948	318115	36350
17949	318135	36333
17950	318154	36315
17951	318174	36297
17952	318194	36280
17953	318214	36263
17954	318234	36245
17955	318254	36228
17956	318274	36210
17957	318294	36193
17958	318313	36175
17959	318333	36158
17960	318351	36140
17961	318371	36123
17962	318392	36105
17963	318414	36088
17964	318433	36070
17965	318453	36053
17966	318474	36035
17967	318495	36018
17968	318516	36001
17969	318536	35983
17970	318556	35966
17971	318577	35948
17972	318596	35931
17973	318616	35913
17974	318636	35896
17975	318657	35879
17976	318677	35861
17977	318697	35844
17978	318717	35826
17979	318737	35809
17980	318759	35792
17981	318782	35774
17982	318802	35757
17983	318821	35739
17984	318841	35722
17985	318861	35704
17986	318880	35687
17987	318900	35669
17988	318920	35652
17989	318940	35634
17990	318960	35617
17991	318981	35599
17992	319000	35582
17993	319021	35565
17994	319041	35547
17995	319061	35530
17996	319080	35512
17997	319101	35495
17998	319120	35477
17999	319140	35460
18000	319159	35442
18001	319179	35424
18002	319199	35407
18003	319218	35389
18004	319238	35372
18005	319257	35354
18006	319277	35337
18007	319297	35319
18008	319317	35302
18009	319336	35284
18010	319356	35267
18011	319376	35249
18012	319396	35232
18013	319416	35214
18014	319437	35197
18015	319457	35180
18016	319477	35162
18017	319497	35145
18018	319517	35127
18019	319536	35110
18020	319556	35092
18021	319577	35075
18022	319596	35057
18023	319616	35040
18024	319636	35022
18025	319657	35005
18026	319677	34987
18027	319697	34970
18028	319717	34952
18029	319738	34935
18030	319759	34917
18031	319779	34900
18032	319800	34883
18033	319820	34865
18034	319839	34848
18035	319859	34830
18036	319878	34812
18037	319898	34795
18038	319917	34777
18039	319937	34760
18040	319956	34742
18041	319975	34725
18042	319995	34707
18043	320015	34690
18044	320035	34672
18045	320054	34655
18046	320074	34637
18047	320093	34620
18048	320113	34602
18049	320133	34585
18050	320153	34567
18051	320173	34550
18052	320193	34532
18053	320213	34515
18054	320233	34497
18055	320253	34480
18056	320272	34462
18057	320291	34444
18058	320311	34427
18059	320331	34409
18060	320351	34392
18061	320372	34375
18062	320392	34357
18063	320411	34339
18064	320431	34322
18065	320451	34304
18066	320471	34287
18067	320491	34269
18068	320510	34252
18069	320530	34234
18070	320550	34217
18071	320569	34199
18072	320589	34182
18073	320609	34164
18074	320629	34147
18075	320649	34129
18076	320668	34112
18077	320688	34094
18078	320708	34077
18079	320729	34059
18080	320749	34042
18081	320771	34024
18082	320791	34007
18083	320812	33990
18084	320831	33972
18085	320851	33954
18086	320871	33937
18087	320891	33919
18088	320912	33902
18089	320933	33885
18090	320952	33867
18091	320971	33850
18092	320991	33832
18093	321012	33815
18094	321031	33797
18095	321051	33779
18096	321071	33762
18097	321091	33744
18098	321112	33727
18099	321132	33710
18100	321151	33692
18101	321171	33674
18102	321192	33657
18103	321211	33639
18104	321232	33622
18105	321252	33605
18106	321272	33587
18107	321292	33570
18108	321312	33552
18109	321332	33534
18110	321351	33517
18111	321372	33499
18112	321393	33482
18113	321413	33465
18114	321434	33447
18115	321454	33430
18116	321475	33412
18117	321495	33395
18118	321515	33377
18119	321534	33360
18120	321554	33342
18121	321574	33325
18122	321595	33307
18123	321615	33290
18124	321635	33272
18125	321654	33255
18126	321674	33237
18127	321694	33220
18128	321714	33202
18129	321736	33185
18130	321758	33167
18131	321780	33150
18132	321801	33133
18133	321823	33115
18134	321843	33098
18135	321863	33080
18136	321883	33063
18137	321903	33045
18138	321923	33028
18139	321943	33010
18140	321963	32993
18141	321983	32975
18142	322003	32958
18143	322024	32940
18144	322044	32923
18145	322065	32905
18146	322085	32888
18147	322106	32870
18148	322125	32853
18149	322145	32835
18150	322165	32818
18151	322186	32800
18152	322205	32783
18153	322225	32765
18154	322245	32748
18155	322266	32730
18156	322286	32713
18157	322305	32695
18158	322326	32678
18159	322346	32660
18160	322366	32643
18161	322386	32625
18162	322405	32608
18163	322426	32590
18164	322445	32572
18165	322466	32555
18166	322486	32538
18167	322506	32520
18168	322527	32503
18169	322548	32485
18170	322567	32468
18171	322588	32450
18172	322609	32433
18173	322630	32415
18174	322651	32398
18175	322671	32380
18176	322691	32363
18177	322711	32345
18178	322731	32328
18179	322751	32310
18180	322771	32293
18181	322792	32275
18182	322812	32258
18183	322833	32240
18184	322852	32223
18185	322873	32205
18186	322892	32188
18187	322912	32170
18188	322931	32152
18189	322952	32135
18190	322972	32117
18191	322992	32100
18192	323011	32082
18193	323032	32065
18194	323052	32047
18195	323072	32030
18196	323092	32012
18197	323112	31995
18198	323132	31977
18199	323153	31960
18200	323173	31942
18201	323194	31925
18202	323213	31907
18203	323233	31890
18204	323253	31872
18205	323273	31855
18206	323293	31837
18207	323313	31819
18208	323333	31802
18209	323352	31784
18210	323372	31767
18211	323392	31749
18212	323412	31732
18213	323432	31714
18214	323452	31697
18215	323472	31679
18216	323491	31661
18217	323511	31644
18218	323531	31626
18219	323551	31609
18220	323571	31591
18221	323591	31574
18222	323611	31556
18223	323632	31539
18224	323652	31521
18225	323673	31504
18226	323692	31486
18227	323713	31469
18228	323733	31451
18229	323754	31434
18230	323774	31416
18231	323793	31399
18232	323814	31381
18233	323833	31363
18234	323854	31346
18235	323874	31328
18236	323894	31311
18237	323914	31293
18238	323934	31276
18239	323953	31258
18240	323973	31241
18241	323993	31223
18242	324013	31206
18243	324034	31188
18244	324053	31170
18245	324074	31153
18246	324094	31135
18247	324114	31118
18248	324134	31100
18249	324153	31083
18250	324173	31065
18251	324194	31048
18252	324214	31030
18253	324234	31013
18254	324254	30995
18255	324274	30978
18256	324293	30960
18257	324313	30942
18258	324334	30925
18259	324354	30907
18260	324374	30890
18261	324394	30872
18262	324414	30855
18263	324434	30837
18264	324454	30820
18265	324475	30802
18266	324495	30785
18267	324515	30767
18268	324536	30750
18269	324555	30732
18270	324574	30714
18271	324594	30697
18272	324615	30679
18273	324635	30662
18274	324655	30644
18275	324675	30627
18276	324695	30609
18277	324716	30592
18278	324737	30574
18279	324757	30557
18280	324778	30539
18281	324798	30522
18282	324817	30504
18283	324837	30486
18284	324858	30469
18285	324878	30451
18286	324898	30434
18287	324920	30416
18288	324940	30399
18289	324960	30381
18290	324980	30364
18291	325000	30346
18292	325020	30329
18293	325041	30311
18294	325063	30294
18295	325082	30276
18296	325104	30259
18297	325125	30241
18298	325145	30224
18299	325164	30206
18300	325184	30188
18301	325205	30171
18302	325224	30153
18303	325244	30136
18304	325264	30118
18305	325284	30101
18306	325304	30083
18307	325324	30066
18308	325344	30048
18309	325364	30030
18310	325384	30013
18311	325405	29995
18312	325426	29978
18313	325446	29960
18314	325467	29943
18315	325487	29925
18316	325508	29908
18317	325528	29890
18318	325547	29873
18319	325567	29855
18320	325588	29838
18321	325608	29820
18322	325628	29802
18323	325648	29785
18324	325668	29767
18325	325688	29750
18326	325708	29732
18327	325730	29715
18328	325749	29697
18329	325770	29680
18330	325790	29662
18331	325810	29644
18332	325831	29627
18333	325853	29610
18334	325873	29592
18335	325892	29574
18336	325912	29557
18337	325932	29539
18338	325952	29522
18339	325972	29504
18340	325991	29486
18341	326012	29469
18342	326032	29451
18343	326052	29434
18344	326072	29416
18345	326092	29399
18346	326112	29381
18347	326131	29363
18348	326152	29346
18349	326173	29328
18350	326192	29311
18351	326212	29293
18352	326232	29276
18353	326251	29258
18354	326271	29240
18355	326290	29223
18356	326310	29205
18357	326329	29188
18358	326350	29170
18359	326370	29152
18360	326390	29135
18361	326411	29117
18362	326431	29100
18363	326451	29082
18364	326470	29065
18365	326490	29047
18366	326510	29029
18367	326530	29012
18368	326550	28994
18369	326570	28977
18370	326590	28959
18371	326610	28941
18372	326631	28924
18373	326652	28906
18374	326672	28889
18375	326691	28871
18376	326712	28854
18377	326732	28836
18378	326752	28819
18379	326771	28801
18380	326792	28783
18381	326811	28766
18382	326831	28748
18383	326852	28731
18384	326871	28713
18385	326891	28695
18386	326911	28678
18387	326930	28660
18388	326951	28643
18389	326971	28625
18390	326990	28607
18391	327010	28590
18392	327031	28572
18393	327051	28555
18394	327071	28537
18395	327091	28520
18396	327112	28502
18397	327133	28485
18398	327153	28467
18399	327173	28449
18400	327193	28432
18401	327212	28414
18402	327232	28397
18403	327252	28379
18404	327273	28361
18405	327293	28344
18406	327314	28326
18407	327334	28309
18408	327353	28291
18409	327373	28273
18410	327393	28256
18411	327414	28238
18412	327434	28221
18413	327455	28203
18414	327475	28186
18415	327495	28168
18416	327515	28150
18417	327535	28133
18418	327556	28115
18419	327577	28098
18420	327597	28080
18421	327618	28063
18422	327638	28045
18423	327659	28028
18424	327679	28010
18425	327701	27993
18426	327723	27975
18427	327744	27958
18428	327764	27940
18429	327784	27923
18430	327804	27905
18431	327823	27887
18432	327843	27870
18433	327867	27852
18434	327892	27835
18435	327917	27818
18436	327937	27800
18437	327957	27783
18438	327976	27765
18439	327996	27748
18440	328015	27730
18441	328035	27712
18442	328056	27695
18443	328077	27677
18444	328097	27660
18445	328117	27642
18446	328138	27625
18447	328158	27607
18448	328177	27589
18449	328197	27572
18450	328218	27554
18451	328239	27537
18452	328260	27519
18453	328280	27501
18454	328299	27484
18455	328319	27466
18456	328339	27449
18457	328360	27431
18458	328380	27413
18459	328400	27396
18460	328420	27378
18461	328440	27361
18462	328460	27343
18463	328479	27325
18464	328499	27308
18465	328519	27290
18466	328539	27273
18467	328560	27255
18468	328580	27237
18469	328599	27220
18470	328619	27202
18471	328638	27184
18472	328658	27167
18473	328679	27149
18474	328699	27132
18475	328719	27114
18476	328739	27096
18477	328759	27079
18478	328779	27061
18479	328800	27044
18480	328820	27026
18481	328840	27008
18482	328859	26991
18483	328879	26973
18484	328899	26956
18485	328919	26938
18486	328939	26920
18487	328960	26903
18488	328979	26885
18489	328999	26868
18490	329019	26850
18491	329040	26832
18492	329059	26815
18493	329079	26797
18494	329099	26779
18495	329120	26762
18496	329140	26744
18497	329160	26727
18498	329179	26709
18499	329199	26691
18500	329219	26674
18501	329239	26656
18502	329259	26638
18503	329278	26621
18504	329298	26603
18505	329318	26586
18506	329338	26568
18507	329357	26550
18508	329377	26533
18509	329397	26515
18510	329417	26497
18511	329437	26480
18512	329457	26462
18513	329477	26445
18514	329497	26427
18515	329518	26409
18516	329538	26392
18517	329557	26374
18518	329577	26356
18519	329598	26339
18520	329618	26321
18521	329637	26304
18522	329658	26286
18523	329679	26268
18524	329699	26251
18525	329719	26233
18526	329740	26216
18527	329760	26198
18528	329780	26180
18529	329801	26163
18530	329821	26145
18531	329841	26128
18532	329861	26110
18533	329882	26092
18534	329902	26075
18535	329922	26057
18536	329942	26040
18537	329963	26022
18538	329984	26005
18539	330005	25987
18540	330026	25969
18541	330046	25952
18542	330065	25934
18543	330085	25916
18544	330105	25899
18545	330124	25881
18546	330144	25864
18547	330164	25846
18548	330184	25828
18549	330204	25811
18550	330224	25793
18551	330244	25775
18552	330264	25758
18553	330284	25740
18554	330304	25722
18555	330324	25705
18556	330344	25687
18557	330364	25670
18558	330384	25652
18559	330404	25634
18560	330424	25617
18561	330444	25599
18562	330464	25581
18563	330485	25564
18564	330504	25546
18565	330524	25529
18566	330544	25511
18567	330564	25493
18568	330583	25476
18569	330603	25458
18570	330623	25440
18571	330643	25423
18572	330663	25405
18573	330684	25387
18574	330704	25370
18575	330725	25352
18576	330746	25335
18577	330766	25317
18578	330786	25299
18579	330806	25282
18580	330826	25264
18581	330847	25247
18582	330867	25229
18583	330886	25211
18584	330907	25194
18585	330927	25176
18586	330947	25158
18587	330967	25141
18588	330987	25123
18589	331007	25106
18590	331026	25088
18591	331047	25070
18592	331068	25053
18593	331088	25035
18594	331108	25017
18595	331128	25000
18596	331149	24982
18597	331168	24964
18598	331188	24947
18599	331209	24929
18600	331229	24912
18601	331249	24894
18602	331268	24876
18603	331288	24859
18604	331309	24841
18605	331328	24823
18606	331348	24806
18607	331369	24788
18608	331388	24770
18609	331407	24753
18610	331428	24735
18611	331448	24717
18612	331468	24700
18613	331489	24682
18614	331510	24665
18615	331531	24647
18616	331549	24629
18617	331569	24612
18618	331590	24594
18619	331609	24576
18620	331629	24559
18621	331649	24541
18622	331669	24523
18623	331690	24506
18624	331710	24488
18625	331730	24471
18626	331750	24453
18627	331770	24435
18628	331790	24418
18629	331809	24400
18630	331829	24382
18631	331850	24365
18632	331870	24347
18633	331890	24329
18634	331910	24312
18635	331930	24294
18636	331950	24276
18637	331970	24259
18638	331989	24241
18639	332010	24223
18640	332030	24206
18641	332050	24188
18642	332070	24170
18643	332089	24153
18644	332109	24135
18645	332129	24117
18646	332150	24100
18647	332170	24082
18648	332190	24065
18649	332210	24047
18650	332230	24029
18651	332250	24012
18652	332270	23994
18653	332290	23976
18654	332310	23959
18655	332329	23941
18656	332348	23923
18657	332370	23906
18658	332390	23888
18659	332411	23870
18660	332430	23853
18661	332450	23835
18662	332469	23817
18663	332489	23800
18664	332509	23782
18665	332530	23764
18666	332549	23747
18667	332569	23729
18668	332589	23711
18669	332609	23694
18670	332629	23676
18671	332649	23658
18672	332670	23641
18673	332692	23623
18674	332712	23606
18675	332732	23588
18676	332752	23570
18677	332772	23553
18678	332792	23535
18679	332812	23517
18680	332833	23500
18681	332853	23482
18682	332874	23464
18683	332894	23447
18684	332914	23429
18685	332934	23411
18686	332953	23394
18687	332974	23376
18688	332993	23358
18689	333013	23341
18690	333034	23323
18691	333054	23305
18692	333074	23288
18693	333094	23270
18694	333114	23252
18695	333134	23235
18696	333153	23217
18697	333172	23199
18698	333193	23182
18699	333213	23164
18700	333233	23146
18701	333254	23129
18702	333274	23111
18703	333294	23093
18704	333314	23076
18705	333334	23058
18706	333355	23041
18707	333375	23023
18708	333394	23005
18709	333414	22987
18710	333435	22970
18711	333455	22952
18712	333475	22935
18713	333497	22917
18714	333518	22899
18715	333538	22882
18716	333558	22864
18717	333577	22846
18718	333598	22829
18719	333618	22811
18720	333639	22793
18721	333658	22776
18722	333680	22758
18723	333701	22741
18724	333720	22723
18725	333740	22705
18726	333759	22687
18727	333779	22670
18728	333799	22652
18729	333818	22634
18730	333838	22617
18731	333858	22599
18732	333878	22581
18733	333898	22564
18734	333918	22546
18735	333937	22528
18736	333958	22511
18737	333978	22493
18738	333998	22475
18739	334018	22458
18740	334038	22440
18741	334057	22422
18742	334079	22405
18743	334099	22387
18744	334120	22369
18745	334140	22352
18746	334159	22334
18747	334178	22316
18748	334198	22298
18749	334218	22281
18750	334238	22263
18751	334258	22245
18752	334278	22228
18753	334298	22210
18754	334318	22192
18755	334338	22175
18756	334358	22157
18757	334378	22139
18758	334398	22122
18759	334417	22104
18760	334438	22086
18761	334458	22069
18762	334479	22051
18763	334498	22033
18764	334518	22016
18765	334537	21998
18766	334557	21980
18767	334577	21962
18768	334597	21945
18769	334617	21927
18770	334638	21909
18771	334658	21892
18772	334679	21874
18773	334700	21856
18774	334720	21839
18775	334740	21821
18776	334761	21803
18777	334780	21786
18778	334799	21768
18779	334819	21750
18780	334840	21733
18781	334860	21715
18782	334881	21697
18783	334900	21680
18784	334921	21662
18785	334941	21644
18786	334961	21627
18787	334981	21609
18788	335001	21591
18789	335021	21574
18790	335040	21556
18791	335060	21538
18792	335079	21520
18793	335100	21503
18794	335120	21485
18795	335141	21467
18796	335161	21450
18797	335180	21432
18798	335200	21414
18799	335220	21397
18800	335240	21379
18801	335260	21361
18802	335280	21343
18803	335299	21326
18804	335320	21308
18805	335341	21290
18806	335361	21273
18807	335381	21255
18808	335402	21237
18809	335422	21220
18810	335442	21202
18811	335464	21184
18812	335484	21167
18813	335503	21149
18814	335523	21131
18815	335544	21114
18816	335565	21096
18817	335586	21078
18818	335605	21061
18819	335625	21043
18820	335645	21025
18821	335666	21008
18822	335686	20990
18823	335708	20972
18824	335728	20955
18825	335749	20937
18826	335768	20919
18827	335788	20902
18828	335807	20884
18829	335827	20866
18830	335847	20848
18831	335867	20831
18832	335887	20813
18833	335907	20795
18834	335927	20778
18835	335947	20760
18836	335968	20742
18837	335989	20725
18838	336010	20707
18839	336029	20689
18840	336049	20672
18841	336070	20654
18842	336090	20636
18843	336110	20618
18844	336129	20601
18845	336149	20583
18846	336169	20565
18847	336189	20548
18848	336209	20530
18849	336229	20512
18850	336249	20494
18851	336269	20477
18852	336290	20459
18853	336310	20441
18854	336331	20424
18855	336351	20406
18856	336372	20388
18857	336392	20371
18858	336412	20353
18859	336433	20335
18860	336453	20318
18861	336472	20300
18862	336492	20282
18863	336514	20265
18864	336534	20247
